DriverId	ADDRESS	CITY	STATE	ZIP	LOCATION
105643	2121 N ROCKWELL ST	CHICAGO	IL	60647-3041	"2121 N ROCKWELL ST
CHICAGO, IL 60647-3041
(41.92039536200008, -87.69267669399994)"
105642	7749 S BENNETT AVE	CHICAGO	IL	60649-4605	"7749 S BENNETT AVE
CHICAGO, IL 60649-4605
(41.75377221300005, -87.57841328099994)"
105640	3001 N CENTRAL AVE	CHICAGO	IL	60634-5311	"3001 N CENTRAL AVE
CHICAGO, IL 60634-5311
(41.93513215300004, -87.76634353099996)"
105632	6342 N CICERO AVE	CHICAGO	IL	60646-4422	"6342 N CICERO AVE
CHICAGO, IL 60646-4422
(41.996757638000076, -87.74836559299996)"
105631	3955 W ROOSEVELT RD	CHICAGO	IL	60624-4235	"3955 W ROOSEVELT RD
CHICAGO, IL 60624-4235
(41.86614241700005, -87.72491613699998)"
105630	7448 S STONY ISLAND AVE	CHICAGO	IL	60649-3643	"7448 S STONY ISLAND AVE
CHICAGO, IL 60649-3643
(41.75906003400007, -87.58617735599995)"
105629	30 E HURON ST	CHICAGO	IL	60611-4729	"30 E HURON ST
CHICAGO, IL 60611-4729
(41.89492788800004, -87.62654178799994)"
105628	3017 W LAWRENCE AVE	CHICAGO	IL	60625-4303	"3017 W LAWRENCE AVE
CHICAGO, IL 60625-4303
(41.96846502600005, -87.70423822499998)"
105627	5135 S KEDZIE AVE	CHICAGO	IL	60632-3126	"5135 S KEDZIE AVE
CHICAGO, IL 60632-3126
(41.799964018000026, -87.70370072899999)"
105623	9167 S PLEASANT AVE	CHICAGO	IL	60643-6012	"9167 S PLEASANT AVE
CHICAGO, IL 60643-6012
(41.72627070300007, -87.66971432999998)"
105622	3301 W 47TH PL	CHICAGO	IL	60632-3012	"3301 W 47TH PL
CHICAGO, IL 60632-3012
(41.80676334900005, -87.70604001499999)"
105618	233 E ERIE ST STE 405	CHICAGO	IL	60611-5936	"233 E ERIE ST STE 405
CHICAGO, IL 60611-5936
(41.89414318400003, -87.62144985399999)"
105617	651 W WASHINGTON BLVD STE 404	CHICAGO	IL	60661-2126	"651 W WASHINGTON BLVD STE 404
CHICAGO, IL 60661-2126
(41.88312359400004, -87.64472619199995)"
105616	5400 W CHICAGO AVE	CHICAGO	IL	60651-2847	"5400 W CHICAGO AVE
CHICAGO, IL 60651-2847
(41.894908299000065, -87.76121126799995)"
105615	2442 N ALBANY AVE	CHICAGO	IL	60647-2602	"2442 N ALBANY AVE
CHICAGO, IL 60647-2602
(41.92570533500003, -87.70546617799994)"
105614	7320 S VINCENNES AVE	CHICAGO	IL	60621-3412	"7320 S VINCENNES AVE
CHICAGO, IL 60621-3412
(41.76135913600007, -87.62988628999994)"
105606	55 E MONROE ST STE C421	CHICAGO	IL	60603-5713	"55 E MONROE ST STE C421
CHICAGO, IL 60603-5713
(41.88076288700006, -87.62564992099999)"
105605	200 S WACKER DR FL 31	CHICAGO	IL	60606-5829	"200 S WACKER DR FL 31
CHICAGO, IL 60606-5829
(41.87900190500005, -87.63697751599994)"
105604	2326 N LINCOLN PARK W APT 3C	CHICAGO	IL	60614-6542	"2326 N LINCOLN PARK W APT 3C
CHICAGO, IL 60614-6542
(41.92469017500008, -87.63655742099996)"
105603	13907 W 159TH ST	HOMER GLEN	IL	60491-7980	"13907 W 159TH ST
HOMER GLEN, IL 60491-7980
(41.59937180800006, -87.95645767599996)"
105601	1739 N DAMEN AVE	CHICAGO	IL	60647-5596	"1739 N DAMEN AVE
CHICAGO, IL 60647-5596
(41.913469029000055, -87.67749148199994)"
105600	5440 N CLARK ST	CHICAGO	IL	60640-1210	"5440 N CLARK ST
CHICAGO, IL 60640-1210
(41.981187704000035, -87.66843760199998)"
105595	219 S DEARBORN ST	CHICAGO	IL	60604-2036	"219 S DEARBORN ST
CHICAGO, IL 60604-2036
(41.87920035700006, -87.62928913299999)"
105594	2601 N CANNON DR	CHICAGO	IL	60614-3232	"2601 N CANNON DR
CHICAGO, IL 60614-3232
(41.92877358900006, -87.63540324799999)"
105592	7318 S VINCENNES AVE	CHICAGO	IL	60621-3412	"7318 S VINCENNES AVE
CHICAGO, IL 60621-3412
(41.761065005000034, -87.63002167899998)"
105591	1133 W TAYLOR ST	CHICAGO	IL	60607	"1133 W TAYLOR ST
CHICAGO, IL 60607
(41.86941291100004, -87.65558965999998)"
105588	3294 JOHN F KENNEDY BLVD	JERSEY CITY	NJ	07307-4212	"3294 JOHN F KENNEDY BLVD
JERSEY CITY, NJ 07307-4212
(40.745030685000074, -74.05799124899994)"
105585	1715 W 47TH ST	CHICAGO	IL	60609-3823	"1715 W 47TH ST
CHICAGO, IL 60609-3823
(41.808545019000064, -87.66799113799999)"
105584	5438 EAGLE DR	VIROQUA	WI	54665-0000	"5438 EAGLE DR
VIROQUA, WI 54665-0000
(43.53339559400007, -90.88344927399999)"
105581	7701 S RACINE AVE	CHICAGO	IL	60620-2927	"7701 S RACINE AVE
CHICAGO, IL 60620-2927
(41.754011888000036, -87.65379325299995)"
105572	6549 S INGLESIDE AVE	CHICAGO	IL	60637-4203	"6549 S INGLESIDE AVE
CHICAGO, IL 60637-4203
(41.77538095400007, -87.60214337199994)"
105570	1628 N ELSTON AVE	CHICAGO	IL	60622-1530	"1628 N ELSTON AVE
CHICAGO, IL 60622-1530
(41.91130547500006, -87.66262544099999)"
105569	307 N MICHIGAN AVE	CHICAGO	IL	60601-5309	"307 N MICHIGAN AVE
CHICAGO, IL 60601-5309
(41.88703350800006, -87.62450523999996)"
105568	4150 W NORTH AVE	CHICAGO	IL	60639-5222	"4150 W NORTH AVE
CHICAGO, IL 60639-5222
(41.90986165000004, -87.73076551399998)"
105567	455 W GRANT PL	CHICAGO	IL	60614-3858	"455 W GRANT PL
CHICAGO, IL 60614-3858
(41.922801924000055, -87.64102062599994)"
105564	5436 S ASHLAND AVE	CHICAGO	IL	60609-5801	"5436 S ASHLAND AVE
CHICAGO, IL 60609-5801
(41.79473007000007, -87.66464774699995)"
105562	400 W DIVISION ST	CHICAGO	IL	60610-1727	"400 W DIVISION ST
CHICAGO, IL 60610-1727
(41.90374435000007, -87.63845842299997)"
105561	1532 N PULASKI RD	CHICAGO	IL	60651-1937	"1532 N PULASKI RD
CHICAGO, IL 60651-1937
(41.908769782000036, -87.72650995999999)"
105560	PO BOX 260888	PLANO	TX	75026-0888	"PO BOX 260888
PLANO, TX 75026-0888
(33.041201149000074, -96.77005072499998)"
105558	4743 S HAMLIN AVE	CHICAGO	IL	60632-3609	"4743 S HAMLIN AVE
CHICAGO, IL 60632-3609
(41.80664120700004, -87.71859412499998)"
105556	4626 W DIVERSEY AVE	CHICAGO	IL	60639-1829	"4626 W DIVERSEY AVE
CHICAGO, IL 60639-1829
(41.93162245900004, -87.74256248799998)"
105554	445 N MICHIGAN AVE	CHICAGO	IL	60611-4033	"445 N MICHIGAN AVE
CHICAGO, IL 60611-4033
(41.890253804000054, -87.62405555799995)"
105553	5600 N SHERIDAN RD APT 15A	CHICAGO	IL	60660-4828	"5600 N SHERIDAN RD APT 15A
CHICAGO, IL 60660-4828
(41.984009643000036, -87.65520710199996)"
105552	6424 N NORTHWEST HWY	CHICAGO	IL	60631-1450	"6424 N NORTHWEST HWY
CHICAGO, IL 60631-1450
(41.99751553800007, -87.80772542799997)"
105550	4049 W ODGEN AVE	CHICAGO	IL	60623-0000	"4049 W ODGEN AVE
CHICAGO, IL 60623-0000
(41.853067526000075, -87.71752840199997)"
105549	7036 S WESTERN AVE	CHICAGO	IL	60636-3145	"7036 S WESTERN AVE
CHICAGO, IL 60636-3145
(41.76542984800005, -87.68329742799995)"
105548	6973 N CLARK ST	CHICAGO	IL	60626-3222	"6973 N CLARK ST
CHICAGO, IL 60626-3222
(42.008618925000064, -87.67383488999997)"
105546	5545 S DAMEN AVE	CHICAGO	IL	60636-1106	"5545 S DAMEN AVE
CHICAGO, IL 60636-1106
(41.79222155300005, -87.67420361999996)"
105545	333 N MICHIGAN AVE STE 2133	CHICAGO	IL	60601-4110	"333 N MICHIGAN AVE STE 2133
CHICAGO, IL 60601-4110
(41.88781024300005, -87.62452414199998)"
105544	3545 W LAWRENCE AVE	CHICAGO	IL	60625-5627	"3545 W LAWRENCE AVE
CHICAGO, IL 60625-5627
(41.968333477000044, -87.71729868399996)"
105542	7140 W GRAND AVE	CHICAGO	IL	60707-2805	"7140 W GRAND AVE
CHICAGO, IL 60707-2805
(41.92369806000005, -87.80422594799995)"
105541	5500 S CORNELL AVE	CHICAGO	IL	60637-1915	"5500 S CORNELL AVE
CHICAGO, IL 60637-1915
(41.79504925200007, -87.58544680899996)"
105540	2557 W NORTH AVE	CHICAGO	IL	60647-5215	"2557 W NORTH AVE
CHICAGO, IL 60647-5215
(41.910253236000074, -87.69188999399995)"
105538	6701 S CRANDON AVE	CHICAGO	IL	60649-1274	"6701 S CRANDON AVE
CHICAGO, IL 60649-1274
(41.773431697000035, -87.56991842799994)"
105536	10 S CLINTON ST	CHICAGO	IL	60661-0000	"10 S CLINTON ST
CHICAGO, IL 60661-0000
(41.881679389000055, -87.64118772599994)"
105533	1712 W LAWRENCE AVE	CHICAGO	IL	60640-4412	"1712 W LAWRENCE AVE
CHICAGO, IL 60640-4412
(41.96888239200007, -87.67154309799997)"
105532	5509 N MENARD AVE	CHICAGO	IL	60630-1221	"5509 N MENARD AVE
CHICAGO, IL 60630-1221
(41.98185853100006, -87.77316743199998)"
105527	950 ERIE ST	RACINE	WI	53402-5116	"950 ERIE ST
RACINE, WI 53402-5116
(42.73316105500004, -87.78711801999998)"
105526	6724 S PAXTON AVE	CHICAGO	IL	60649-1110	"6724 S PAXTON AVE
CHICAGO, IL 60649-1110
(41.77263967600004, -87.57160790399996)"
105525	310 S MICHIGAN AVE	CHICAGO	IL	60604-4207	"310 S MICHIGAN AVE
CHICAGO, IL 60604-4207
(41.87783033000005, -87.62442734999996)"
105524	7432 S RACINE AVE	CHICAGO	IL	60636-4134	"7432 S RACINE AVE
CHICAGO, IL 60636-4134
(41.75855879200003, -87.65398683599994)"
105523	2750 N KIMBALL AVE	CHICAGO	IL	60647-1258	"2750 N KIMBALL AVE
CHICAGO, IL 60647-1258
(41.93166032700003, -87.71229690499996)"
105521	7853 S COLFAX AVE	CHICAGO	IL	60649-5142	"7853 S COLFAX AVE
CHICAGO, IL 60649-5142
(41.752124062000064, -87.56132690699997)"
105520	5135 S PULASKI RD	CHICAGO	IL	60632-4219	"5135 S PULASKI RD
CHICAGO, IL 60632-4219
(41.799708304000035, -87.72330388699999)"
105519	835 W FULLERTON AVE	CHICAGO	IL	60614-2412	"835 W FULLERTON AVE
CHICAGO, IL 60614-2412
(41.92542302600003, -87.65014051899999)"
105518	5252 N LEAMINGTON AVE	CHICAGO	IL	60630-1622	"5252 N LEAMINGTON AVE
CHICAGO, IL 60630-1622
(41.97675948500006, -87.75659753199994)"
105517	3930 N PINE GROVE AVE APT 2601	CHICAGO	IL	60613-3364	"3930 N PINE GROVE AVE APT 2601
CHICAGO, IL 60613-3364
(41.95341031300006, -87.64791980799998)"
105512	235 W VAN BUREN ST	CHICAGO	IL	60607-3936	"235 W VAN BUREN ST
CHICAGO, IL 60607-3936
(41.87681286500003, -87.63472990199995)"
105511	S81W18460 GEMINI DR	MUSKEGO	WI	53150-9224	"S81W18460 GEMINI DR
MUSKEGO, WI 53150-9224
(42.89679989600006, -88.14524173299998)"
105510	5781 N LINCOLN AVE	CHICAGO	IL	60659-4722	"5781 N LINCOLN AVE
CHICAGO, IL 60659-4722
(41.98657577400007, -87.70090544699997)"
105508	550 W ARLINGTON PL	CHICAGO	IL	60614-6401	"550 W ARLINGTON PL
CHICAGO, IL 60614-6401
(41.92676773900007, -87.64313118899997)"
105507	2728 E 104TH ST	CHICAGO	IL	60617-5766	"2728 E 104TH ST
CHICAGO, IL 60617-5766
(41.706411966000076, -87.55774194499998)"
105505	901 W JACKSON BLVD	CHICAGO	IL	60607-3023	"901 W JACKSON BLVD
CHICAGO, IL 60607-3023
(41.877892227000075, -87.64967786899996)"
105504	4637 W FULLERTON AVE	CHICAGO	IL	60639-1876	"4637 W FULLERTON AVE
CHICAGO, IL 60639-1876
(41.92424308900007, -87.74312966199994)"
105503	242 W GARFIELD BLVD	CHICAGO	IL	60609-6227	"242 W GARFIELD BLVD
CHICAGO, IL 60609-6227
(41.79456089200005, -87.63207185199997)"
105501	181 W MADISON ST FL 49	CHICAGO	IL	60602-4510	"181 W MADISON ST FL 49
CHICAGO, IL 60602-4510
(41.88193238900004, -87.63328515399996)"
105500	4601 S ARCHER AVE	CHICAGO	IL	60632-2931	"4601 S ARCHER AVE
CHICAGO, IL 60632-2931
(41.80985549500008, -87.71108517699997)"
105499	8900 S STONY ISLAND AVE	CHICAGO	IL	60617-2813	"8900 S STONY ISLAND AVE
CHICAGO, IL 60617-2813
(41.73313945500007, -87.58559775799995)"
105498	3536 W LAWRENCE AVE	CHICAGO	IL	60625-5628	"3536 W LAWRENCE AVE
CHICAGO, IL 60625-5628
(41.96838809900004, -87.71720681399995)"
105496	5257 S ASHLAND AVE	CHICAGO	IL	60609	"5257 S ASHLAND AVE
CHICAGO, IL 60609
(41.79803135800006, -87.66465350899995)"
105495	2334 S WENTWORTH AVE STE 104	CHICAGO	IL	60616-2015	"2334 S WENTWORTH AVE STE 104
CHICAGO, IL 60616-2015
(41.849889801000074, -87.63198747099995)"
105494	9223 S AVALON AVE	CHICAGO	IL	60619-8006	"9223 S AVALON AVE
CHICAGO, IL 60619-8006
(41.72696092000007, -87.59363377099999)"
105492	CHICAGO MIDWAY AIRPORT	CHICAGO	IL	60638	"CHICAGO MIDWAY AIRPORT
CHICAGO, IL 60638
(41.785228956000026, -87.77355724799997)"
105489	1937 W DIVISION ST	CHICAGO	IL	60622-3148	"1937 W DIVISION ST
CHICAGO, IL 60622-3148
(41.903152875000046, -87.67626966199998)"
105488	7601 S CICERO AVE	CHICAGO	IL	60652-1185	"7601 S CICERO AVE
CHICAGO, IL 60652-1185
(41.757398840000064, -87.74159958899997)"
105484	2100 RIVEREDGE PKWY	ATLANTA	GA	30328-4676	"2100 RIVEREDGE PKWY
ATLANTA, GA 30328-4676
(33.90492680400007, -84.43972639299994)"
105483	1700 W DIVERSEY PKWY	CHICAGO	IL	60614-1010	"1700 W DIVERSEY PKWY
CHICAGO, IL 60614-1010
(41.93238857000006, -87.67116044399995)"
105482	3311 W 83RD ST	CHICAGO	IL	60652-3314	"3311 W 83RD ST
CHICAGO, IL 60652-3314
(41.742423389000066, -87.70511012299994)"
105481	20 N CLARK ST	CHICAGO	IL	60602-4109	"20 N CLARK ST
CHICAGO, IL 60602-4109
(41.88247863500004, -87.63094696099995)"
105480	5745 N BROADWAY ST # 53	CHICAGO	IL	60660-4301	"5745 N BROADWAY ST # 53
CHICAGO, IL 60660-4301
(41.98699174800004, -87.66013310699998)"
105470	5043 S LARAMIE AVE	CHICAGO	IL	60638-2130	"5043 S LARAMIE AVE
CHICAGO, IL 60638-2130
(41.80072078300003, -87.75271318999995)"
105469	220 S LOTUS AVE	CHICAGO	IL	60644-4249	"220 S LOTUS AVE
CHICAGO, IL 60644-4249
(41.87773930000003, -87.76174707899997)"
105468	3530 W ROOSEVELT RD	CHICAGO	IL	60624-4303	"3530 W ROOSEVELT RD
CHICAGO, IL 60624-4303
(41.86632709000003, -87.71396404799998)"
105467	3402 N ASHLAND AVE	CHICAGO	IL	60657-1332	"3402 N ASHLAND AVE
CHICAGO, IL 60657-1332
(41.94347365100003, -87.66880752699996)"
105466	10824 S HALSTED ST	CHICAGO	IL	60628-3147	"10824 S HALSTED ST
CHICAGO, IL 60628-3147
(41.69708916600007, -87.64262764199998)"
105465	55 E WASHINGTON ST	CHICAGO	IL	60602-2103	"55 E WASHINGTON ST
CHICAGO, IL 60602-2103
(41.88324259800004, -87.62573979899997)"
105464	811 W EVERGREEN AVE STE 103	CHICAGO	IL	60622-2638	"811 W EVERGREEN AVE STE 103
CHICAGO, IL 60622-2638
(41.90635549600006, -87.64887714099996)"
105463	2419 W HARRISON ST	CHICAGO	IL	60612-3524	"2419 W HARRISON ST
CHICAGO, IL 60612-3524
(41.87385438300004, -87.68704568599998)"
105462	170 N HALSTED ST	CHICAGO	IL	60661-1015	"170 N HALSTED ST
CHICAGO, IL 60661-1015
(41.88518013800007, -87.64748804799996)"
105460	5600 S ARCHER AVE	CHICAGO	IL	60638-3020	"5600 S ARCHER AVE
CHICAGO, IL 60638-3020
(41.79758157200007, -87.75033220099994)"
105443	3661 N ELSTON AVE	CHICAGO	IL	60618-4325	"3661 N ELSTON AVE
CHICAGO, IL 60618-4325
(41.947845278000045, -87.71055465499995)"
105440	124 S FRANKLIN ST	CHICAGO	IL	60606-4606	"124 S FRANKLIN ST
CHICAGO, IL 60606-4606
(41.88030197200004, -87.63530829099994)"
105439	124 S FRANKLIN ST	CHICAGO	IL	60606-4606	"124 S FRANKLIN ST
CHICAGO, IL 60606-4606
(41.88030197200004, -87.63530829099994)"
105438	1638 W HOWARD ST	CHICAGO	IL	60626-1656	"1638 W HOWARD ST
CHICAGO, IL 60626-1656
(42.01940940700007, -87.67235780199996)"
105437	1810 W LAKE ST	CHICAGO	IL	60612-2630	"1810 W LAKE ST
CHICAGO, IL 60612-2630
(41.88524677400005, -87.67218400099995)"
105436	2426 N CLYBOURN AVE	CHICAGO	IL	60614-1918	"2426 N CLYBOURN AVE
CHICAGO, IL 60614-1918
(41.92578599500007, -87.67024783699998)"
105435	6415 N CENTRAL AVE	CHICAGO	IL	60646-2901	"6415 N CENTRAL AVE
CHICAGO, IL 60646-2901
(41.99798797300008, -87.76353772499994)"
105434	2339 N MILWAUKEE AVE	CHICAGO	IL	60647-2924	"2339 N MILWAUKEE AVE
CHICAGO, IL 60647-2924
(41.92369410100008, -87.69856496699998)"
105433	76 E MONROE ST	CHICAGO	IL	60603-2703	"76 E MONROE ST
CHICAGO, IL 60603-2703
(41.88083778600003, -87.62499196899995)"
105431	4734 N KEDVALE AVE	CHICAGO	IL	60630-4318	"4734 N KEDVALE AVE
CHICAGO, IL 60630-4318
(41.96737991100008, -87.73173705099998)"
105430	44 MINT CT	O FALLON	MO	63366-7590	"44 MINT CT
O FALLON, MO 63366-7590
(38.798835376000056, -90.72663617399996)"
105429	9130 S COMMERCIAL AVE	CHICAGO	IL	60617-4307	"9130 S COMMERCIAL AVE
CHICAGO, IL 60617-4307
(41.72905922500007, -87.55124708499994)"
105427	1919 S MICHIGAN AVE	CHICAGO	IL	60616-0130	"1919 S MICHIGAN AVE
CHICAGO, IL 60616-0130
(41.856460749000064, -87.62385761799999)"
105424	708 E 83RD ST	CHICAGO	IL	60619-5304	"708 E 83RD ST
CHICAGO, IL 60619-5304
(41.74396395900004, -87.60707864399996)"
105423	4351 W MONROE ST	CHICAGO	IL	60624-2662	"4351 W MONROE ST
CHICAGO, IL 60624-2662
(41.87963425800007, -87.73421807299997)"
105421	550 W SURF ST	CHICAGO	IL	60657-6088	"550 W SURF ST
CHICAGO, IL 60657-6088
(41.93429077700006, -87.64330866799997)"
105420	3258 W 87TH ST	CHICAGO	IL	60652-3768	"3258 W 87TH ST
CHICAGO, IL 60652-3768
(41.73518559100006, -87.70356389399996)"
105419	9160 S GREEN ST	CHICAGO	IL	60620-2797	"9160 S GREEN ST
CHICAGO, IL 60620-2797
(41.727588670000046, -87.64461904299998)"
105418	3736 N HALSTED ST	CHICAGO	IL	60613-3910	"3736 N HALSTED ST
CHICAGO, IL 60613-3910
(41.95034375800003, -87.64950269599996)"
105417	4623 WASHINGTON BLVD	INDIANAPOLIS	IN	46205-1745	"4623 WASHINGTON BLVD
INDIANAPOLIS, IN 46205-1745
(39.840170889000035, -86.15224444899997)"
105416	111 W WASHINGTON ST	CHICAGO	IL	60602-2703	"111 W WASHINGTON ST
CHICAGO, IL 60602-2703
(41.88322300900006, -87.63144013799996)"
105415	5546 N BROADWAY ST	CHICAGO	IL	60640-1406	"5546 N BROADWAY ST
CHICAGO, IL 60640-1406
(41.983189218000064, -87.66009738599996)"
105414	845 N MICHIGAN AVE STE 5025	CHICAGO	IL	60611	"845 N MICHIGAN AVE STE 5025
CHICAGO, IL 60611
(41.89830367700006, -87.62404048099995)"
105413	10657 S PULASKI RD	CHICAGO	IL	60655-3827	"10657 S PULASKI RD
CHICAGO, IL 60655-3827
(41.69915997800007, -87.72062220299995)"
105412	2002 S WENTWORTH AVE	CHICAGO	IL	60616-2024	"2002 S WENTWORTH AVE
CHICAGO, IL 60616-2024
(41.85504971900008, -87.63187685199995)"
105411	2738 S KEDVALE AVE	CHICAGO	IL	60623-4323	"2738 S KEDVALE AVE
CHICAGO, IL 60623-4323
(41.84112900200006, -87.72814769299998)"
105409	3632 1/2 HARVEY AVE	BERWYN	IL	60402-3831	"3632 1/2 HARVEY AVE
BERWYN, IL 60402-3831
(41.82638102100003, -87.77915765899996)"
105408	150 S WACKER DR	CHICAGO	IL	60606-4207	"150 S WACKER DR
CHICAGO, IL 60606-4207
(41.88012520700005, -87.63698794199996)"
105407	1901 W MADISON ST	CHICAGO	IL	60612-2459	"1901 W MADISON ST
CHICAGO, IL 60612-2459
(41.88130730800003, -87.67445083599995)"
105406	1406 W 14TH ST	TEMPE	AZ	85281-6971	"1406 W 14TH ST
TEMPE, AZ 85281-6971
(33.413183521000065, -111.96105372799997)"
105405	222 S RACINE AVE	CHICAGO	IL	60607-2870	"222 S RACINE AVE
CHICAGO, IL 60607-2870
(41.878339639000046, -87.65709684499996)"
105404	1232 N MILWAUKEE AVE	CHICAGO	IL	60622-9301	"1232 N MILWAUKEE AVE
CHICAGO, IL 60622-9301
(41.90415670200008, -87.66780539099994)"
105403	740 S FEDERAL ST	CHICAGO	IL	60605-1866	"740 S FEDERAL ST
CHICAGO, IL 60605-1866
(41.87247913300007, -87.62963796899999)"
105401	5030 S PULASKI RD	CHICAGO	IL	60632-4218	"5030 S PULASKI RD
CHICAGO, IL 60632-4218
(41.80142021800003, -87.72342794699995)"
105400	2524 W NORTH AVE	CHICAGO	IL	60647-5202	"2524 W NORTH AVE
CHICAGO, IL 60647-5202
(41.91031776400007, -87.69070083899999)"
105399	5358 S CARPENTER ST	CHICAGO	IL	60609-6044	"5358 S CARPENTER ST
CHICAGO, IL 60609-6044
(41.79677583200004, -87.65134179399996)"
105398	8267 DAVIS RD	CELINA	OH	45822-9352	"8267 DAVIS RD
CELINA, OH 45822-9352
(40.618878331000076, -84.48417018199996)"
105397	4311 S ARCHER AVE	CHICAGO	IL	60632-2844	"4311 S ARCHER AVE
CHICAGO, IL 60632-2844
(41.815236077000066, -87.70233542899996)"
105396	1658 W CERMAK RD	CHICAGO	IL	60608-4414	"1658 W CERMAK RD
CHICAGO, IL 60608-4414
(41.85231765800006, -87.66830048099996)"
105395	2 E OAK ST	CHICAGO	IL	60611-1250	"2 E OAK ST
CHICAGO, IL 60611-1250
(41.90074806300004, -87.62794180999998)"
105394	200 S WACKER DR FL 24	CHICAGO	IL	60606-5829	"200 S WACKER DR FL 24
CHICAGO, IL 60606-5829
(41.87900190500005, -87.63697751599994)"
105393	131 N CLINTON ST	CHICAGO	IL	60661-3615	"131 N CLINTON ST
CHICAGO, IL 60661-3615
(41.883954208000034, -87.64117420499997)"
105392	327 W BELDEN AVE	CHICAGO	IL	60614-3817	"327 W BELDEN AVE
CHICAGO, IL 60614-3817
(41.92373262900003, -87.63786986999997)"
105391	2705 W LUNT AVE	CHICAGO	IL	60645-3005	"2705 W LUNT AVE
CHICAGO, IL 60645-3005
(42.00845299700006, -87.69765946899997)"
105389	2955 W BELMONT AVE	CHICAGO	IL	60618-5803	"2955 W BELMONT AVE
CHICAGO, IL 60618-5803
(41.93934259000008, -87.70245987499999)"
105388	950 W ARMITAGE AVE	CHICAGO	IL	60614-4222	"950 W ARMITAGE AVE
CHICAGO, IL 60614-4222
(41.918127930000026, -87.65300048299997)"
105387	6633 S ABERDEEN ST	CHICAGO	IL	60621-1207	"6633 S ABERDEEN ST
CHICAGO, IL 60621-1207
(41.77326437000005, -87.65186426199995)"
105386	399 W FULLERTON PKWY APT 2W	CHICAGO	IL	60614-2876	"399 W FULLERTON PKWY APT 2W
CHICAGO, IL 60614-2876
(41.92557282300004, -87.63906017699998)"
105385	1701 W LAWRENCE AVE	CHICAGO	IL	60640-4411	"1701 W LAWRENCE AVE
CHICAGO, IL 60640-4411
(41.96883437100007, -87.67111607599998)"
105384	3915 N SHERIDAN RD	CHICAGO	IL	60613-2925	"3915 N SHERIDAN RD
CHICAGO, IL 60613-2925
(41.95318605600005, -87.65436466999995)"
105383	5600  N MANNHEIM RD	CHICAGO	IL		"5600 N MANNHEIM RD
CHICAGO, IL
(41.976027731000045, -87.87874597899997)"
105382	1848 S PAULINA ST	CHICAGO	IL	60608-2750	"1848 S PAULINA ST
CHICAGO, IL 60608-2750
(41.85655175200003, -87.66864153799997)"
105381	4800 S RICHMOND ST	CHICAGO	IL	60632-2007	"4800 S RICHMOND ST
CHICAGO, IL 60632-2007
(41.80636926900007, -87.69784729099996)"
105380	1712 N WELLS ST	CHICAGO	IL	60614-5806	"1712 N WELLS ST
CHICAGO, IL 60614-5806
(41.91323031100006, -87.63480836599996)"
105379	1958 W CHICAGO AVE	CHICAGO	IL	60622-6980	"1958 W CHICAGO AVE
CHICAGO, IL 60622-6980
(41.89598053000003, -87.67680088999998)"
105378	5336 W CHICAGO AVE	CHICAGO	IL	60651-2857	"5336 W CHICAGO AVE
CHICAGO, IL 60651-2857
(41.89492788800004, -87.75970062599998)"
105377	4788 N ELSTON AVE	CHICAGO	IL	60630	"4788 N ELSTON AVE
CHICAGO, IL 60630
(41.96765185000004, -87.73954340099993)"
105376	2653 W NORTH AVE	CHICAGO	IL	60647-5248	"2653 W NORTH AVE
CHICAGO, IL 60647-5248
(41.91023364700004, -87.69408048199995)"
105375	4247 W MADISON ST	CHICAGO	IL	60624-2215	"4247 W MADISON ST
CHICAGO, IL 60624-2215
(41.88062346100003, -87.73249986199994)"
105374	51 E 71ST ST	CHICAGO	IL	60619-1029	"51 E 71ST ST
CHICAGO, IL 60619-1029
(41.765543096000044, -87.62294026399996)"
105373	552 W 29TH ST	CHICAGO	IL	60616-3108	"552 W 29TH ST
CHICAGO, IL 60616-3108
(41.84177773700003, -87.64110086799997)"
105372	5643 W BELMONT AVE	CHICAGO	IL	60634-5303	"5643 W BELMONT AVE
CHICAGO, IL 60634-5303
(41.93852331800008, -87.76825055799998)"
105370	2023 W DIVISION ST	CHICAGO	IL	60622-3157	"2023 W DIVISION ST
CHICAGO, IL 60622-3157
(41.903132406000054, -87.67807571999998)"
105369	2477 S ARCHER AVE	CHICAGO	IL	60616-1853	"2477 S ARCHER AVE
CHICAGO, IL 60616-1853
(41.847434288000045, -87.64595773599996)"
105368	6428 N MILWAUKEE AVE	CHICAGO	IL	60631-2046	"6428 N MILWAUKEE AVE
CHICAGO, IL 60631-2046
(41.99788294900003, -87.78839703199998)"
105367	834 N RUSH ST	CHICAGO	IL	60611-2031	"834 N RUSH ST
CHICAGO, IL 60611-2031
(41.89775797600004, -87.62611807799999)"
105366	4728 N LINCOLN AVE	CHICAGO	IL	60625-2010	"4728 N LINCOLN AVE
CHICAGO, IL 60625-2010
(41.96742254600008, -87.68779824099994)"
105365	2900 N MANGO AVE	CHICAGO	IL	60634-5237	"2900 N MANGO AVE
CHICAGO, IL 60634-5237
(41.93321936500007, -87.76999741699996)"
105364	2801 W HARRISON ST	CHICAGO	IL	60612-3332	"2801 W HARRISON ST
CHICAGO, IL 60612-3332
(41.87376610800004, -87.69620774699996)"
